,bank,year,keyword,segment,count
0,VBB-VietBank,2019,Mô hình cảnh báo nợ,Predictive model,0
0,VBB-VietBank,2019,Predictive model,Predictive model,0
0,VBB-VietBank,2019,Mô hình xếp hạng tín dụng,Credit evaluation,0
0,VBB-VietBank,2019,Credit evaluation,Credit evaluation,0
0,VBB-VietBank,2019,Anti-fraud,Anti-fraud,0
0,VBB-VietBank,2019,chống gian lận,Anti-fraud,0
0,VBB-VietBank,2019,Ngân hàng trực tuyến,Online banking,0
0,VBB-VietBank,2019,Online banking,Online banking,0
0,VBB-VietBank,2019,ngân hàng di động,Mobile banking,0
0,VBB-VietBank,2019,Ngân hàng trên điện thoại di động,Mobile banking,0
0,VBB-VietBank,2019,SHB Mobile,Mobile banking,0
0,VBB-VietBank,2019,Mobile banking,Mobile banking,1
0,VBB-VietBank,2019,E-Mobile,Mobile banking,0
0,VBB-VietBank,2019,One Time Password,Mobile banking,0
0,VBB-VietBank,2019,OTP,Mobile banking,0
0,VBB-VietBank,2019,Ebanking,Internet banking,1
0,VBB-VietBank,2019,Internet banking,Internet banking,1
0,VBB-VietBank,2019,SHB Mobile Banking,Bank app,0
0,VBB-VietBank,2019,ứng dụng di động,Bank app,0
0,VBB-VietBank,2019,ứng dụng ngân hàng số,Bank app,0
0,VBB-VietBank,2019,ứng dụng trên điện thoại,Bank app,0
0,VBB-VietBank,2019,ACB ONE,Bank app,0
0,VBB-VietBank,2019,VPBank NEO,Bank app,0
0,VBB-VietBank,2019,MyVIB,Bank app,0
0,VBB-VietBank,2019,HDBank,Bank app,0
0,VBB-VietBank,2019,BIDV Smart Banking,Bank app,0
0,VBB-VietBank,2019,MB Bank,Bank app,0
0,VBB-VietBank,2019,Vietinbank iPay,Bank app,0
0,VBB-VietBank,2019,TPBank Mobile,Bank app,0
0,VBB-VietBank,2019,Agribank E-Mobile Banking,Bank app,0
0,VBB-VietBank,2019,MSB mBank,Bank app,0
0,VBB-VietBank,2019,Eximbank EDigi,Bank app,0
0,VBB-VietBank,2019,Sacombank Pay,Bank app,0
0,VBB-VietBank,2019,SCB Mobile Banking,Bank app,0
0,VBB-VietBank,2019,BAOVIET Smart,Bank app,0
0,VBB-VietBank,2019,BAC A BANK Mobile Banking,Bank app,0
0,VBB-VietBank,2019,NCB iziMobile,Bank app,0
0,VBB-VietBank,2019,Liên Việt 24h,Bank app,0
0,VBB-VietBank,2018,Nền tảng công nghệ,Nền tảng,0
0,VBB-VietBank,2018,Nền tảng số,Nền tảng,0
0,VBB-VietBank,2018,Hạ tầng công nghệ,Nền tảng,1
0,VBB-VietBank,2018,Công nghệ thông tin,Công nghệ,2
0,VBB-VietBank,2018,CNTT,Công nghệ,7
0,VBB-VietBank,2018,Kỹ thuật công nghệ,Công nghệ,0
0,VBB-VietBank,2018,Công nghệ ngân hàng,Công nghệ,0
0,VBB-VietBank,2018,Công nghệ 4.0,Công nghệ,0
0,VBB-VietBank,2018,Công nghệ tài chính,Công nghệ,0
0,VBB-VietBank,2018,Ứng dụng công nghệ,Công nghệ,0
0,VBB-VietBank,2018,Chuyển đổi số,Công nghệ,0
0,VBB-VietBank,2018,phát triển công nghệ,Công nghệ,0
0,VBB-VietBank,2018,Công nghệ Fintech,Công nghệ,0
0,VBB-VietBank,2018,hệ thống công nghệ,Công nghệ,1
0,VBB-VietBank,2018,digital transformation,Công nghệ,0
0,VBB-VietBank,2018,trí tuệ nhân tạo,Artificial intelligence,0
0,VBB-VietBank,2018,trợ lý ảo,Artificial intelligence,0
0,VBB-VietBank,2018,Artificial intelligence,Artificial intelligence,0
0,VBB-VietBank,2018,eKYC,Face recognition,0
0,VBB-VietBank,2018,xác thực khuôn mặt,Face recognition,0
0,VBB-VietBank,2018,Face recognition,Face recognition,0
0,VBB-VietBank,2018,nhận diện giọng nói,Voice recognition,0
0,VBB-VietBank,2018,Voice recognition,Voice recognition,0
0,VBB-VietBank,2018,xác thực vân tay,Fingerprint recognition,0
0,VBB-VietBank,2018,Fingerprint recognition,Fingerprint recognition,0
0,VBB-VietBank,2018,công nghệ chuỗi khối,Blockchain,0
0,VBB-VietBank,2018,blockchain,Blockchain,0
0,VBB-VietBank,2018,điện toán đám mây,Cloud computing,0
0,VBB-VietBank,2018,Hệ thống PKI,Cloud computing,0
0,VBB-VietBank,2018,Cloud computing,Cloud computing,0
0,VBB-VietBank,2018,Cloud service,Cloud service,0
0,VBB-VietBank,2018,Salesforce Financial Services Cloud,Cloud service,0
0,VBB-VietBank,2018,dịch vụ đám mây,Cloud service,0
0,VBB-VietBank,2018,đám mây,Cloud service,0
0,VBB-VietBank,2018,Cloud platform,Cloud platform,0
0,VBB-VietBank,2018,nền tảng trải nghiệm đám mây,Cloud platform,0
0,VBB-VietBank,2018,Adobe Experience Cloud,Cloud platform,0
0,VBB-VietBank,2018,Dữ liệu (Data),Big Data,0
0,VBB-VietBank,2018,Dữ liệu lớn,Big Data,0
0,VBB-VietBank,2018,Big Data,Big Data,0
0,VBB-VietBank,2018,Khoa học dữ liệu,Data mining,0
0,VBB-VietBank,2018,Máy học,Data mining,0
0,VBB-VietBank,2018,Data mining,Data mining,0
0,VBB-VietBank,2018,Mô hình dữ liệu,Data visualization,0
0,VBB-VietBank,2018,Dữ liệu và phân tích,Data visualization,0
0,VBB-VietBank,2018,phân tích dữ liệu,Data visualization,0
0,VBB-VietBank,2018,Data visualization,Data visualization,0
0,VBB-VietBank,2018,Thanh toán trực tuyến,Online Payment,0
0,VBB-VietBank,2018,Chuyển tiền trên kênh số,Online Payment,0
0,VBB-VietBank,2018,Thanh toán không tiếp xúc,Online Payment,0
0,VBB-VietBank,2018,Thanh toán điện tử,Online Payment,0
0,VBB-VietBank,2018,Thanh toán ECOM,Online Payment,0
0,VBB-VietBank,2018,Giao dịch công nghệ số,Online Payment,0
0,VBB-VietBank,2018,Giao dịch trực tuyến,Online Payment,0
0,VBB-VietBank,2018,Dịch vụ trực tuyến,Online Payment,0
0,VBB-VietBank,2018,Online Payment,Online Payment,0
0,VBB-VietBank,2018,Chuyển tiền qua số điện thoại,Mobile Payment,0
0,VBB-VietBank,2018,Mobile Payment,Mobile Payment,0
0,VBB-VietBank,2018,SMS,Mobile Payment,1
0,VBB-VietBank,2018,QR Code,QR code payment,0
0,VBB-VietBank,2018,mã QR,QR code payment,0
0,VBB-VietBank,2018,VietQR,QR code payment,0
0,VBB-VietBank,2018,Không dùng tiền mặt,Digital wallet,0
0,VBB-VietBank,2018,Ví điện tử,Digital wallet,0
0,VBB-VietBank,2018,Tài khoản trực tuyến,Digital wallet,0
0,VBB-VietBank,2018,Digital wallet,Digital wallet,0
0,VBB-VietBank,2018,Tiền gửi có kỳ hạn trực tuyến,Online loan,0
0,VBB-VietBank,2018,vay mua nhà trực tuyến,Online loan,0
0,VBB-VietBank,2018,Online loan,Online loan,0
0,VBB-VietBank,2018,Ngoại hối online,Online finance,0
0,VBB-VietBank,2018,Online finance,Online finance,0
0,VBB-VietBank,2018,smart contract,Lending platform,0
0,VBB-VietBank,2018,Hợp đồng thông minh,Lending platform,0
0,VBB-VietBank,2018,e-form,Lending platform,0
0,VBB-VietBank,2018,Lending platform,Lending platform,0
0,VBB-VietBank,2018,Inclusive credit,Inclusive credit,0
0,VBB-VietBank,2018,Customer portrait,Customer portrait,0
0,VBB-VietBank,2018,Mô hình hành vi,Customer portrait,0
0,VBB-VietBank,2018,mô hình VaR,Predictive model,0
0,VBB-VietBank,2018,Mô hình đo lường rủi ro,Predictive model,0
0,VBB-VietBank,2018,Mô hình cảnh báo nợ,Predictive model,0
0,VBB-VietBank,2018,Predictive model,Predictive model,0
0,VBB-VietBank,2018,Mô hình xếp hạng tín dụng,Credit evaluation,0
0,VBB-VietBank,2018,Credit evaluation,Credit evaluation,0
0,VBB-VietBank,2018,Anti-fraud,Anti-fraud,0
0,VBB-VietBank,2018,chống gian lận,Anti-fraud,0
0,VBB-VietBank,2018,Ngân hàng trực tuyến,Online banking,0
0,VBB-VietBank,2018,Online banking,Online banking,0
0,VBB-VietBank,2018,ngân hàng di động,Mobile banking,0
0,VBB-VietBank,2018,Ngân hàng trên điện thoại di động,Mobile banking,0
0,VBB-VietBank,2018,SHB Mobile,Mobile banking,0
0,VBB-VietBank,2018,Mobile banking,Mobile banking,1
0,VBB-VietBank,2018,E-Mobile,Mobile banking,0
0,VBB-VietBank,2018,One Time Password,Mobile banking,0
0,VBB-VietBank,2018,OTP,Mobile banking,0
0,VBB-VietBank,2018,Ebanking,Internet banking,0
0,VBB-VietBank,2018,Internet banking,Internet banking,1
0,VBB-VietBank,2018,SHB Mobile Banking,Bank app,0
0,VBB-VietBank,2018,ứng dụng di động,Bank app,0
0,VBB-VietBank,2018,ứng dụng ngân hàng số,Bank app,0
0,VBB-VietBank,2018,ứng dụng trên điện thoại,Bank app,0
0,VBB-VietBank,2018,ACB ONE,Bank app,0
0,VBB-VietBank,2018,VPBank NEO,Bank app,0
0,VBB-VietBank,2018,MyVIB,Bank app,0
0,VBB-VietBank,2018,HDBank,Bank app,0
0,VBB-VietBank,2018,BIDV Smart Banking,Bank app,0
0,VBB-VietBank,2018,MB Bank,Bank app,0
0,VBB-VietBank,2018,Vietinbank iPay,Bank app,0
0,VBB-VietBank,2018,TPBank Mobile,Bank app,0
0,VBB-VietBank,2018,Agribank E-Mobile Banking,Bank app,0
0,VBB-VietBank,2018,MSB mBank,Bank app,0
0,VBB-VietBank,2018,Eximbank EDigi,Bank app,0
0,VBB-VietBank,2018,Sacombank Pay,Bank app,0
0,VBB-VietBank,2018,SCB Mobile Banking,Bank app,0
0,VBB-VietBank,2018,BAOVIET Smart,Bank app,0
0,VBB-VietBank,2018,BAC A BANK Mobile Banking,Bank app,0
0,VBB-VietBank,2018,NCB iziMobile,Bank app,0
0,VBB-VietBank,2018,Liên Việt 24h,Bank app,0
